,날짜,기사 제목,기사 링크,기사 출처,기사 내용
20,2013-09-03,27만원 '방사능 측정기' 불티…믿을 수 있나?,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=008&aid=0003110214,머니투데이,"[머니투데이 이슈팀 이해진 기자 ][(상보) ""저가 휴대용 방사능 측정기로는 정밀한 오염도 측정 불가""]지난달 29일 한 대형마트 직원이 휴대용 방사능 측정기로 수산물의 방사능 오염 여부를 점검하고 있다/사진=뉴스1일본 후쿠시마 원전의 방사능 오염수 유출로 국민들 사이에 방사능 공포가 확산되면서 저가 휴대용 방사선 측정기 판매가 크게 늘고 있다. 그러나 저가 방사선 측정기의 신뢰도에 대해 전문가들은 대체로 회의적인 의견들을 내놨다.3일 유통업계 등에 따르면 온라인 쇼핑몰 G마켓에서는 지난 8월 한달 간 방사능 측정기 판매량이 지난해 같은 기간 대비 90% 늘었다.현재 주요 인터넷 쇼핑몰을 통해 판매되는 휴대용 측정기는 20~30만원대로, 현재 한 인터넷 쇼핑몰 사이트 측정공구 카테고리에는 약 27만원짜리 휴대용 방사능 측정기가 베스트셀러로 올라있다.이밖에도 시중에서 판매되는 100만~400만원대 방사능 측정기에 대한 수요도 늘고 있는 것으로 알려졌다. 특히 대형마트와 식당 등에서 고객들을 안심시키기 위한 목적으로 방사능 측정기를 구매하려는 수요가 많은 것으로 전해졌다.그러나 전문가들은 저가의 휴대용 방사선 측정기로는 정밀한 방사능 오염도 측정 값을 기대하기 어렵다고 지적했다.한국표준과학원 관계자는 ""휴대용 방사선 측정기는 기기가 있는 공간에서 물질이 어느 정도 양의 방사선을 내보내고 있는 지를 검출할 뿐""이라며 ""이를 통해 1차적으로 물질이 방사능에 오염되었는지 여부를 알 수는 있지만, 정확하게 물질 내부에 방사성 물질이 어느 정도로 들어있는지 등 오염도를 알기는 어렵다""고 말했다.원자력안전위원회 관계자도 ""음식물이라도 외부 방사선양에 관한 개략적인 정보를 신속하게 얻기 위한 목적으로 휴대용 방사선 측정기를 사용할 수는 있다""며 ""그러나 측정 결과를 전문적이고 과학적인 검토 없이 인체 유해성의 판단 기준으로 사용하는 것은 주의해야 한다""고 말했다.또 전문가들은 이미 방사선에 오염된 지역에서는 휴대용 방사선 측정기가 소용없다고 지적했다. 휴대용 방사선 측정기는 대기 중 자연 방사선양과 물질에서 나오는 방사선양을 모두 측정한 뒤 그 차이를 베크렐 단위로 환산해 수치로 보여준다.20만~30만원대 휴대용 방사선 측정기를 판매하는 한 제조업체 관계자는 ""휴대용 방사선 측정기는 물질의 방사선양이 자연 방사선양보다 높은 경우에만 측정이 가능하다""며 ""이는 우리 제품 뿐 아니라 300만~400만원대 다른 제품도 마찬가지""라고 밝혔다.전문가들은 방사선 측정기가 'KS'(한국산업표준) 또는 'IS'(국제표준화기구)와 같은 공신력있는 산업기술기준에 따라 제작된 것인지 확인하고 구입해야 한다고 조언했다. 또 사용 중 교정을 받을 때에는 한국원자력연구원이나 한국표준과학원 등 인증받은 교정기관에서 교정할 것을 권했다.한편 식품의약품안전처는 요오드나 세슘 등의 방사성 물질 유무 등을 확인하기 위해 대당 3000만원 수준의 고감도 검사장비를 사용한다. 이 장비는 방사능의 강도까지 정밀하게 측정할 수 있지만, 식품을 분쇄해 내 일정한 부피로 만드는 과정부터 시작해 1건당 총 8~9시간이 소요된다.[머니투데이 핫뉴스]☞북한 여배우 주순영 ""빚 때문에 누드화보 찍었지만...""☞이효리, '요정' 탄생 15년만 이상순 '아내'로..韓아이돌史 한획☞日수산물 '방사능 여부' 떠나 ""식탁 올리지 마라""?☞'美 데뷔' 허민, 3이닝 5실점… 도전정신 빛났다!☞'8.28대책'에 수천만원 호가올리는 '집주인'[오늘의 HOT포토][스페셜 포토][손안의 경제뉴스 머니투데이 모바일웹]이슈팀 이해진기자  gowls1210@<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
21,2013-09-03,고개숙여 사과하는 코레일 임직원들,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=001&aid=0006463430,연합뉴스,"(서울=연합뉴스) 이정훈 기자 = 코레일 임직원들이 3일 오후 서울역 대합실에서 대구역 사고와 관련해 고객들에게 사과 인사를 하고 있다. 2013.9.3uwg806@yna.co.kr[이 시각 많이 본 기사]☞태풍 '도라지' 북상…주말께 대한해협 동쪽 지날 듯☞<소방관·경찰에서 '스파이'로 변신한 설경구>☞서울 심야버스 12일부터 9개 노선으로 확대☞<美야구> 이틀연속 홈런 추신수…'MLB 1번타자 중 최다홈런'☞여야, 이석기 체포안 내일 표결할듯…정기국회는 파행▶ 연합뉴스 ""모바일앱 다운받기""▶ 지금 뉴스스탠드에서 뉴스Y를 만나보세요!▶ 그림으로 보는 ""인터랙티브 뉴스""<저작권자(c)연합뉴스. 무단전재-재배포금지.>"
22,2013-09-03,'최후의 나치 전범' 69년 만에 재판···日과 상반,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=008&aid=0003109987,머니투데이,"[머니투데이 이슈팀 황재하 기자]2차 세계대전 당시인 1944년 나치 친위대(SS) 대원으로 활동한 혐의로 2일(현지시간) 독일 서부 하겐 법정에 선 시어트 브루인스(92). /사진=유로뉴스 동영상 캡처독일이 최후의 나치 전범(戰犯) 용의자를 69년 전에 저지른 살인 혐의로 법정에 세우며 전범에 대한 '무한 심판' 의지를 다시 한번 확인했다. 최근 우경화 행보를 걷고 있는 일본과는 상반된 모습이다.2일(현지시간) 독일 방송사 도이체벨레에 따르면 2차 세계대전 당시 나치 친위대(SS) 대원으로 활동했던 시어트 브루인스(92)는 당시 네덜란드 저항군 알데르트 클라스 디케마를 살해한 혐의로 이날 독일 서부 하겐 법정에 섰다.AFP통신에 따르면 안드레아스 브렌델 도르트문트시(市) 선임검사는 ""살해 혐의 용의자라면 나이는 무관하다""고 밝혔다.브루인스는 1944년 9월 독일-네덜란드 접경 지역에서 근무하며 공범과 함께 디케마의 머리 등에 최소 4발의 총을 발사, 살해한 것으로 알려졌다. 그러나 브루인스는 자신의 혐의를 부인하고 이미 숨진 공범이 총을 쐈다고 주장하고 있다.뉴욕타임즈는 방아쇠를 당겼는지 불분명하지만 살해에 가담한 사실만으로도 브루인스를 기소할 법적 근거가 분명하다며 또 다른 나치 전범 존 뎀얀유크를 예로 들었다. 뎀얀유크는 약 2만8000명의 유태인을 학살한 폴란드의 소비보르 강제수용소에서 경비원으로 근무한 혐의로 기소된 바 있다.네덜란드 출신인 브루인스는 나치에 협력한 외국인들에게 독일 국적을 부여하는 법령에 따라 1943년 독일 국적을 얻었다. 당시 자국을 침략한 나치에 협력한 네덜란드인은 약 3만명에 달하는 것으로 알려져 있다.네덜란드는 전쟁이 끝난 뒤 궐석(闕席) 재판을 통해 디케마 살해 등 3건의 살해 혐의에 대해 브루인스에게 사형을 선고했고 이후 종신형으로 감형했다. 브루인스는 징역형을 피해 독일로 도피했다.독일은 자국민 보호 규정에 따라 브루인스를 네덜란드에 인도하지 않았다. 그러나 전쟁 당시 유대인 2명을 살해한 혐의로 1980년 브루인스에게 7년의 징역형을 선고했다.도이체벨레는 ""제2차 세계대전 이후 70년, 이번 재판은 마지막 전범 재판 가운데 하나가 될 것""이라고 보도했다.뉴욕타임즈는 ""브루인스 기소는 독일이 늙어가는 나치들을 너무 늦기 전에 재판대에 세우려는 노력의 일환""이라고 보도했다.제2차 세계대전 이후 법정에 선 나치 전범 용의자는 10만6000명에 달한다.[머니투데이 핫뉴스]☞북한 여배우 주순영 ""빚 때문에 누드화보 찍었지만...""☞이효리, '요정' 탄생 15년만 이상순 '아내'로..韓아이돌史 한획☞日수산물 '방사능 여부' 떠나 ""식탁 올리지 마라""?☞'美 데뷔' 허민, 3이닝 5실점… 도전정신 빛났다!☞'8.28대책'에 수천만원 호가올리는 '집주인'[오늘의 HOT포토][스페셜 포토][손안의 경제뉴스 머니투데이 모바일웹]이슈팀 황재하기자 jaejae32@<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
23,2013-09-03,삼성·애플 뒷덜미 잡나…스마트폰 떠오르는 샛별,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=030&aid=0002234705,전자신문,"삼성전자와 애플이 양분한 스마트폰 시장에 두개의 샛별이 떠올랐다. 아직 선두권과는 거리가 멀지만 탄탄한 내수를 바탕으로 세계 시장에 출사표를 던질 태세다.주인공은 중국 `샤오미`와 인도 `마이크로맥스`다. 포브스는 샤오미와 마이크로맥스가 자국 시장에서 영향력 높은 브랜드로 성장하며 삼성전자와 애플을 위협한다고 보도했다. 초기 스마트폰 시장 다크호스로 조명 받던 HTC 자리를 이들이 꿰찰 태세다.샤오미는 중국 6위 스마트폰 제조사다. 설립한지 3년 밖에 안 된 이 회사는 아직 상장 전인데 기업 가치가 100억달러(약 11조원)에 달한다. 중국 2위 스마트폰 업체인 레노버 시가총액과 맞먹고 55억달러인 블랙베리 가치에 두 배에 가깝다. 샤오미는 최근 휴고 바라 구글 안드로이드 부사장을 영입하며 더욱 조명 받았다. 샤오미는 바라 부사장 영입과 함께 글로벌 시장 진출에 속도를 높인다. 조만간 글로벌 스마트폰 시장 10위 내 진입이 유력하다.샤오미가 다른 제조사보다 더 주목받는 이유는 눈에 띄는 디자인을 갖춘 고급 제품을 개발하면서도 낮은 마케팅 비용을 쓴다는 사실이다. 샤오미는 비용 높은 TV 광고보다는 주로 웨이보 등 소셜네트워크를 활용한다. 이익을 조금 남기고 스마트폰을 싸게 판다. 매장 없이 인터넷에서만 제품을 판다. 샤오미는 올해 말까지 2000만대 스마트폰을 판매할 것으로 예상된다.테크크런치는 샤오미 자체 앱스토어가 다운로드 10억건을 넘었다고 전했다. 앱스토어 운영 13개월 만에 이룬 성과로 200개가 넘는 중국 앱스토어 시장에서 톱5에 들었다.마이크로맥스의 성장도 눈부시다. IDC에 따르면 마이크로맥스는 지난 2분기 인도 스마트폰 시장 점유율 22%를 차지하며 2위를 기록했다. 1분기 18.8%에서 빠르게 시장을 장악했다. 삼성전자는 1분기 32.7%에서 2분기 26%로 하락했다. 마이크로맥스 영향 탓이다.인도는 미국과 중국에 이어 세계 3위 스마트폰 시장으로 부상했다. 올해 1분기 인도에서 팔린 스마트폰은 1년 전 380만대보다 무려 163.2%나 늘었다. 세계 연간 스마트폰 성장률 39.1%의 네 배가 넘는다.인디아타임즈는 인도 시장은 대화면 스마트폰인 패블릿 판매가 급증했는데 삼성전자는 인도에 갤럭시노트를 제대로 마케팅하지 않았다고 전했다. 마이크로맥스는 인도 소비자가 선호하는 듀얼 유심에 화면이 큰 안드로이드폰으로 점유율을 올렸다. 마이크로맥스는 최근 패블릿 `캔버스 두들2`를 내놨다. 가격이 1만9900루피(약 33만원)에 불과해 인기를 끌고 있다. 5.7인치 화면에 1.2㎓ 쿼드코어 프로세서를 갖춘 안드로이드폰이다. 알루미늄 재질에 1200만 화소 카메라를 썼으며 갤럭시노트처럼 스타일러스펜도 있다.마이크로맥스는 현재 글로벌 휴대폰 시장에서 12~13위권으로 추정되는 데 톱10에 이름을 올리는 것은 시간문제다. 마이크로맥스는 인도 성공을 기반으로 방글라데시, 스리랑카, 네팔 등 아시아권에서 인지도를 높이고 있다.김인순기자 insoon@etnews.com샤오미 vs 마이크로맥스[전자신문 인기 뉴스 Best 5]▶'갤노트3' 바로 만져볼 수 있다…뉴욕서 발표 행사 진행▶스마트폰 실패 '노키아' 사실은 20세기 스마트폰 선구자▶LG전자, 브라질에 '승부수' 띄운다…월드컵 특수 겨냥▶[이슈분석]""노키아 마저…"" 휴대폰 1등의 저주 계속된다▶삼성·애플 뒷덜미 잡나…스마트폰 떠오르는 샛별[네이버 뉴스스탠드에서 전자신문 뉴스를 구독하세요!!][전자신문 앱 다운받기][전자신문 구독신청][광고문의][Copyright ⓒ 전자신문 & 전자신문인터넷, 무단전재 및 재배포 금지]"
24,2013-09-03,고기나 회를 먹을 때 깻잎을 먹는 이유,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=296&aid=0000016109,코메디닷컴,"식당에서 고기나 회를 먹을 때 나오는 깻잎은 무슨 효능이 있을까? 고기와 회만 잔뜩 먹고 깻잎은 남기는 사람들이 의외로 많다. 왜 깻잎에 고기와 회를 싸먹을까? 식품의약품안전처 식생활정보와 함께 무심코 지나치기 쉬운 ‘깻잎의 비밀’에 대해 알아보자.♦식중독 예방, 비린내 제거깻잎 특유의 향인 정유 성분(perill keton)은 고기나 생선의 비린 맛을 없애주는데 도움을 준다. 또한 방부제 역할을 해 생선회와 함께 먹으면 식중독 예방에 효과적이다. 쇠고기는 단백질이 풍부한 반면 칼슘, 비타민 A나 비타민 C는 거의 들어 있지 않아 성인병의 원인이 되는 콜레스테롤이 높은 것이 단점이다. 들깻잎에는 비타민 A와 비타민 C가 풍부해 쇠고기의 단점을 채워 줄 수 있다.그러나 깻잎에 함유된 비타민 C는 불안정한 화합물이어서 조리과정에서 파괴되기 쉽다. 따라서 깻잎은 가능하면 생으로 먹거나, 탕에는 먹기 직전에 넣는 것이 좋다.♦‘궁합’이 잘 맞지 않는 음식은 당근깻잎과 당근은 잘 어울리지 않는 음식이다. 당근에는 아스코비나아제(ascorbinase)라는 비타민 C 분해효소가 들어 있다. 따라서 깻잎과 당근을 함께 조리하면 깻잎에 풍부한 비타민 C가 파괴되기 쉽다. 가능하면 당근과 깻잎은 함께 조리하지 않는 것이 좋다.♦ 뛰어난 암 예방 효과깻잎의 피톨 성분은 암세포만 찾아가서 없애주는 자연살해세포의 활동성을 높이고, 대식세포 기능을 원활하게 한다. 따라서 병원성 대장균이나 다른 병원성균을 제거해 우리 몸의 면역기능을 강화시켜 암을 예방하는데 도움을 줄 수 있다. 또한 깻잎에 들어 있는 ETA, 엽록소, 베타카로틴 등도 암 예방에 힘을 보탤 수 있다.깻잎에 풍부한 비타민 C는 백혈구의 활동성을 강화시키고, 인터페론 생성을 도와서 바이러스 감염을 줄이는데 좋다. 또한 루테올린 성분은 염증 완화와 항알러지 효능이 있어 재채기나 콧물, 기침증세를 누그러뜨리는데 효과적이다. 따라서 깻잎을 꾸준히 섭취하면 감기를 예방하는데 도움을 받을 수 있다.[관련 기사]☞가을 기운을 듬뿍 주는 음식 5가지☞미인의 과일 사과, 씨앗은 절대 먹지 마세요☞“종아리를 예쁘게” 日 뒤흔든 ‘압박 스타킹’☞건강 위해 사시사철 먹어야 하는 4가지☞음식도 약물처럼 중독.... 먹어도 먹어도 식탐김 용 기자  (eock@kormedi.com)저작권ⓒ  '건강을 위한 정직한 지식' 코메디닷컴 / 무단전재-재배포 금지"
25,2013-09-03,이정희 대표 체포동의안 중단 촉구 농성,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=001&aid=0006462533,연합뉴스,"(서울=연합뉴스) 최재구 기자 = 이석기 의원의 체포동의안 처리 중단을 촉구하며 단식 농성에 돌입한 이정희 통합진보당 대표가 3일 국회 본청 앞에서 농성을 계속하고 있다. 2013.9.3jjaeck9@yna.co.kr[이 시각 많이 본 기사]☞이석기 2차례 방북…RO 2명 밀입북 수사(종합2보)☞<소방관·경찰에서 '스파이'로 변신한 설경구>☞<민주, 이석기 체포동의 조기처리로 '종북 결별'>(종합2보)☞-美야구- 추신수 이틀연속 홈런…시즌19호 폭발☞개성공단 재가동 시점 합의 못해…남북, 10일 재논의(종합3보)▶ 연합뉴스 ""모바일앱 다운받기""▶ 지금 뉴스스탠드에서 뉴스Y를 만나보세요!▶ 그림으로 보는 ""인터랙티브 뉴스""<저작권자(c)연합뉴스. 무단전재-재배포금지.>"
26,2013-09-03,수능 전 마지막 점검,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=001&aid=0006462504,연합뉴스,"(서울=연합뉴스) 신준희 기자 = 3일 오전 서울 종로구 배화여자고등학교 학생들이 수능 모의평가를 치르고 있다. 2013.9.3hama@yna.co.kr[이 시각 많이 본 기사]☞이석기 2차례 방북…RO 2명 밀입북 수사(종합2보)☞<소방관·경찰에서 '스파이'로 변신한 설경구>☞<민주, 이석기 체포동의 조기처리로 '종북 결별'>(종합2보)☞-美야구- 추신수 이틀연속 홈런…시즌19호 폭발☞개성공단 재가동 시점 합의 못해…남북, 10일 재논의(종합3보)▶ 연합뉴스 ""모바일앱 다운받기""▶ 지금 뉴스스탠드에서 뉴스Y를 만나보세요!▶ 그림으로 보는 ""인터랙티브 뉴스""<저작권자(c)연합뉴스. 무단전재-재배포금지.>"
27,2013-09-03,서울 주택가에 멧돼지 또 출현...1마리 사살,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=052&aid=0000473953,YTN,"어젯밤(2일) 8시 반쯤 서울 평창동 주택가에 멧돼지 6마리가 나타나 20여분 만에 한 마리가 사살됐습니다.사살된 멧돼지는 무게 30킬로그램으로 태어난 지 1년이 채 안된 것으로 추정됩니다.야생생물관리협회는 이 멧돼지가 지난달 12일 부암동에서 사살된 어미 멧돼지의 새끼로 보인다고 밝혔습니다.협회 관계자는 어미를 잃은 새끼 멧돼지 6마리가 무리를 지어 다니다 한 마리가 붙잡힌 것 같다고 설명했습니다.조임정 [ljcho@ytn.co.kr][YTN 화제의 뉴스]▶ '125m 낙하 놀이 기구'...41층에서 떨어지는 공포▶ ""내 딸 맞아?"" 석달 된 아기 몸 안에…끔찍▶ ""덤벼, 퍽! 퍽!"" 싸움하는 캥커루...무섭네▶ 송종국 전원주택 화제, ""축구장에 캠핑장까지?""▶ 신수지, 발차기 런웨이…다리 180도 찢어 '충격'☞ 네이버 뉴스스탠드에서 'YTN' 설정하기☞ 스마트폰에서도 'YTN 뉴스 App' 이용법☞ PC에서 실시간 YTN HD방송 시청하기[저작권자(c) YTN & Digital YTN. 무단 전재-재배포 금지]"
28,2013-09-03,"""작동하는 아이폰5C""...동영상 첫 등장",https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=092&aid=0002033405,ZDNet Korea,"애플의 보급형 아이폰5C에서 웹브라우징하는 모습을 담았다는 동영상이 처음등장했다.애플인사이더,맥루머스 등은 2일 중국 웹사이트 C과기(科技)를 인용, 애플 아이폰5C 상의 iOS7사파리 앱으로 온라인 애플 스토어를 검색하는 모습이 처음 공개됐다고 전했다.저화질이지만 아이폰5C로 여겨지는 단말기의 작동모습을 보여주는 50초짜리 동영상은 중국 유구사이트(http://v.youku.com/v_show/id_XNjA0MDQzMTEy.html)에 올라와 있다. 진품 아이폰5C라면 이는 완전 조립된 제품이 실제로 기능하는 모습을 보여주는 최초의 아이폰5C단말기가 된다. 애플은 아이폰5C를 오는 10일 발표할 것으로 알려지고 있다.▲ 중국 IT사이트 C과기가 iOS7에서 구동되는 아이폰5C으로 앱스토어 웹검색을 하는 동영상을 유구사이트에 올렸다.▲ 아이폰5C의 iOS7와 핑크색 케이스가 뚜렷하다. 동영상캡처▲ 아이폰5C로 애플스토어를 검색한 모습.동영상캡처.동영상속의 단말기는 핑크색으로 보이는 플라스틱케이스로 돼 있다. 얼핏보기에 밝은색 백라이트스크린이 보이며 가까이 보면 이어스피커와 전면부카메라가 애플의 기존 아이폰5처럼 보인다. 클립에는 사파리앱만이 보이며 영상속 브라우징은 애플의 웹페이지에 한정돼 있다. 단말기는 와이파이로 작동하는 것으로 보인다. 단말기 스크린 오른쪽에 보이는 것은 애플의 어시스티브터치 아이콘으로서 UI검색을 돕는 접속기능이다.애플 인사이더는 동영상속 아이폰5C가 기존 아이폰과 매우 유사하다는 점을 들어 영상속 단말기가 아이폰5와 플라스틱케이스를 결합시켜 iOS7베타를 작동시켰을 가능성도 있다고 주장했다.[이 시각 주요기사]☞차기 안드로이드OS '킷캣'...키라임파이 대체☞애플 ""10일 아이폰공개""...초청장의 비밀☞MS-노키아 인수, 오히려 삼성은 반긴다☞아내 살해사건, 구글 지도 한장에 재심판결☞삼성 갤노트3  켜면 화면은...렌더링 등장이재구 기자 (jklee@zdnet.co.kr)▶ IT 세상을 바꾸는 힘 <지디넷코리아>▶ IT뉴스는<지디넷코리아>, 글로벌 IT뉴스는<씨넷코리아>, 게임트렌드는<뉴스앤게임>▶ 스마트폰으로 읽는 실시간 IT뉴스<모바일지디넷>[저작권자ⓒ메가뉴스 & ZDNet & CNET. 무단전재 및 재배포 금지]"
29,2013-09-03,[지금이 제철]<55> 벌교 참꼬막,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=020&aid=0002467751,동아일보,"찬바람 불면 쫄깃… 미식가 발길 끄는 그 맛[동아일보]찬바람이 불면 꼬막에 맛이 들기 시작한다. 꼬막은 봄에 껍데기를 키우고 여름에는 산란을 한다. 가을이 되면 매서운 겨울을 나기 위해 살을 찌운다. 그렇기 때문에 10월부터 이듬해 1월까지의 꼬막은 살이 많고 쫄깃쫄깃한 맛이 가장 좋다. 꼬막은 날씨가 추워지면 반찬은 물론이고 안주로도 제격이다.꼬막류는 참꼬막, 새꼬막, 피꼬막(조개) 3종류로 구분된다. 4cm 크기인 참꼬막은 껍데기가 두꺼우며 깊고 뚜렷한 골(줄)이 19∼21개 있다. 참꼬막은 양식 기간이 평균 4년이다. 새꼬막은 껍데기 골이 30개 정도 있으며 양식 기간은 평균 2년이다. 전남도 수산과학원 강진지소 관계자는 “참꼬막과 새꼬막은 학명이 다르다”며 “통상 꼬막으로 불리는 것은 참꼬막을 의미한다”고 말했다.전남 보성군 벌교 앞바다는 전국 참꼬막 생산량의 70%를 차지한다. 벌교 참꼬막은 일반 조개들과 달리 먹어도 모래가 씹히지 않는다. 벌교 갯벌은 모래, 황토가 섞인 다른 지역과 달리 차진 진흙으로 이뤄져 있기 때문이다. 이 갯벌에서 나오는 참꼬막은 미세한 진흙을 먹고 자라 내장에 모래가 들어 있지 않다. 벌교 참꼬막이 겨울철 진미라는 말이 나오는 까닭이다.벌교읍에 있는 꼬막 정식집 30여 곳은 10월부터 겨울철 내내 전국에서 몰려온 미식가들로 문전성시다. 반현미 수랏상 꼬막정식 사장(43·여)은 “10월부터 4월까지는 참꼬막 맛이 좋다”며 “꼬막 정식 7, 8개 음식 가운데 탕수육, 구이, 무침이 인기가 있는 편”이라고 말했다.벌교 참꼬막의 명성은 높아지고 있지만 생산량은 해마다 감소하고 있다. 보성군은 올해 참꼬막 생산량이 1700t으로 예상된다고 2일 밝혔다. 1996년 3000t이 생산된 것을 감안하면 17년 만에 절반 가까이 줄어든 것이다. 올해는 더위가 길어서 참꼬막에 살이 1, 2주 정도 늦게 차고 있다. 또 추석이 평년보다 빠르지만 차례상에 올릴 참꼬막을 찾는 수요가 잇따르고 있다. 현재 참꼬막의 kg당 가격은 1만4000원이다. 평균 참꼬막 75개의 무게가 1kg 정도 돼 금꼬막이라고도 불린다.추석이 가까워질수록 참꼬막 가격이 오를 것으로 전망된다. 김종옥 벌교읍 상진어촌계장(57)은 “자연산에 의존하고 있는 참꼬막 새끼(종패)를 구하지 못해 10년 전부터 양식 면적이 계속 줄고 있다”며 “참꼬막 양식을 하는 일부 어촌계에서 추석 차례상용으로 참꼬막을 출하할 것”이라고 말했다. 어민들은 참꼬막 가격 인상 효과보다 양식 면적 감소가 더 큰 영향을 줘 소득이 줄고 있다.일부 전문가는 전국적으로 참꼬막 생산량이 10년 전에 비해 10분의 1 정도로 감소했다고 한다. 참꼬막 생산량 감소는 새끼가 줄어들고 있기 때문이다. 새끼 참꼬막 감소는 수온 상승, 천적 증가, 강물의 바다 유입량 감소, 조개류 양식을 위한 어장 황폐화 등 다양한 원인이 거론되고 있다. 보성군의 한 관계자는 “참꼬막 주산지라는 명성을 유지하기 위해 내년 1월까지 참꼬막 새끼를 인공적으로 키울 배양장을 만드는 등 생산량을 늘리기 위한 다양한 사업을 추진할 방침”이라고 말했다.보성=이형주 기자 peneye09@donga.com[관련기사]▶ 이석기의원 ‘내란선동’ 혐의 추가 이유는? 퇴로 차단?▶ 김재규 “총소리가 나면 너희는 경호원들을 처치하라”▶ 펜션女주인 성폭행 살해후 제사 지내듯 시신에 절까지…▶ 법정 제출한 동영상 증거 진실공방…박지원의 자충수?▶ 대기업 면접관이 뽑은 ‘호감형’ 얼굴 1위는?[☞오늘의 동아일보][☞동아닷컴 Top기사][☞채널A 인터넷 토픽!]ⓒ 동아일보 & donga.com, 무단 전재 및 재배포 금지"
30,2013-09-03,미국에서 1살 유아 또 총 맞아 숨져,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=052&aid=0000473978,YTN,"[앵커]미국에서 1살 난 어린이가 총에 맞아 숨지는 사건이 또다시 일어났습니다.부모가 끄는 유모차에 타고 있던 아기는 아버지와 말다툼을 벌이던 한 남성이 쏜 총에 맞아 희생됐습니다.로스앤젤레스에서 정재훈 특파원이 보도합니다.[기자]19개월 된 앤티크 헤니스는 부모가 끄는 유모차에 누워 할아버지 집으로 가고 있었습니다.아기 아버지는 길에서 한 남성과 말다툼을 시작했고 이 남성은 곧바로 권총을 꺼내 4발을 쐈습니다.이 가운데 1발을 머리에 맞은 앤티크는 병원으로 옮겨졌지만 숨졌습니다.[인터뷰:제프리 데이비스, 폭력 근절 재단 관계자]""정말 무섭고 끔찍한 일입니다. 총이 사람을 숨지게 한다는 걸 젊은 사람들은 알아야 합니다.""아기 아버지는 과거 불법 총기 소지와 폭행 등 20여가지 혐의로 기소돼 교도소에 들락거린 것으로 나타났습니다.이에따라 경찰은 면식범의 소행으로 추정하고 범인의 행방을 쫓고 있습니다.최근 미국에서는 유사한 사건이 잇따르고 있습니다.지난 달 29일 밤 루이지애나주 뉴올리언스시에서는 보모와 함께 있던 1살 난 여자 아이가 괴한이 쏜 총에 맞아 숨졌습니다.경찰은 총을 쏘고 달아난 남성 2명을 용의자로 지목하고 수사를 벌이고 있습니다.[인터뷰:케이언 리드, 아기 아버지]""제 딸은 저의 모든 것이었습니다. 제 딸은 제가 살아가는 이유이기도 했습니다.""지난 3월에는 조지아주 브룬스윅 주택가 거리에서 10대 청소년이 여성의 돈을 빼앗으려다 실패하자 유모차에 타고 있던 1살 난 아기를 총으로 쏴 숨지게 했습니다.총기 사고로 애꿎은 어린아이들의 피해가 잇따르면서 총기규제 강화를 요구하는 미국인들의 목소리가 더욱 높아지고 있습니다.로스앤젤레스에서 YTN 정재훈입니다.[YTN 화제의 뉴스]▶ '125m 낙하 놀이 기구'...41층에서 떨어지는 공포▶ ""내 딸 맞아?"" 석달 된 아기 몸 안에…끔찍▶ ""덤벼, 퍽! 퍽!"" 싸움하는 캥커루...무섭네▶ 송종국 전원주택 화제, ""축구장에 캠핑장까지?""▶ 신수지, 발차기 런웨이…다리 180도 찢어 '충격'☞ 네이버 뉴스스탠드에서 'YTN' 설정하기☞ 스마트폰에서도 'YTN 뉴스 App' 이용법☞ PC에서 실시간 YTN HD방송 시청하기[저작권자(c) YTN & Digital YTN. 무단 전재-재배포 금지]"
